company_id,name,town,postcode,sectors,entry_routes,role_families,size_band,priority_employer,hiring_signal,website,summary,profile_text,employer_key,source,n_vacancies_raw,n_live_vacancies,sector_list,entry_route_list,role_family_list,n_sectors,n_entry_routes,n_opportunities
GLC053,Calcot Health & Leisure Company Limited,Gloucestershire,GL8,hospitality_tourism|creative_events,apprenticeship|school_leaver|graduate,customer_success|ops,large,1,medium,https://find-and-update.company-information.service.gov.uk/company/04113929,Companies House–listed employer with registered office in Gloucestershire (accounts category: GROUP). Nature of business (SIC): 55100 - Hotels and similar accommodation. Leaver routes vary — check careers pages and Find an Apprenticeship.,Calcot Health & Leisure Company Limited Gloucestershire Gloucestershire hospitality_tourism creative_events apprenticeship graduate school leaver 55100 - Hotels and similar accommodation,calcot health leisure company,seed,,,"['hospitality_tourism', 'creative_events']","['apprenticeship', 'school_leaver', 'graduate']","['customer_success', 'ops']",2,3,0
GLC054,Camargue Group Limited,Gloucestershire,GL50,agri_tech_food|business_professional,apprenticeship|school_leaver|graduate,field_ops|technician,large,1,medium,https://find-and-update.company-information.service.gov.uk/company/03954008,Companies House–listed employer with registered office in Gloucestershire (accounts category: GROUP). Nature of business (SIC): 70210 - Public relations and communications activities. Leaver routes vary — check careers pages and Find an Apprenticeship.,Camargue Group Limited Gloucestershire Gloucestershire agri_tech_food business_professional apprenticeship graduate school leaver 70210 - Public relations and communications activities,camargue,seed,,,"['agri_tech_food', 'business_professional']","['apprenticeship', 'school_leaver', 'graduate']","['field_ops', 'technician']",2,3,0
GLC055,Capfun UK Limited,Gloucester,GL2,hospitality_tourism,apprenticeship|school_leaver|graduate,customer_success|ops,large,1,medium,https://find-and-update.company-information.service.gov.uk/company/14334815,Companies House–listed employer with registered office in Gloucester (accounts category: GROUP). Nature of business (SIC): 55209 - Other holiday and other collective accommodation. Leaver routes vary — check careers pages and Find an Apprenticeship.,Capfun UK Limited Gloucester Gloucestershire hospitality_tourism apprenticeship graduate school leaver 55209 - Other holiday and other collective accommodation,capfun,seed,,,['hospitality_tourism'],"['apprenticeship', 'school_leaver', 'graduate']","['customer_success', 'ops']",1,3,0
GLC056,Castellum Consortium Ltd,Stonehouse,GL10,construction_green,apprenticeship|school_leaver|graduate,technician|field_ops|engineer_ops,large,1,medium,https://find-and-update.company-information.service.gov.uk/company/08389791,Companies House–listed employer with registered office in Stonehouse (accounts category: GROUP). Nature of business (SIC): 41201 - Construction of commercial buildings. Leaver routes vary — check careers pages and Find an Apprenticeship.,Castellum Consortium Ltd Stonehouse Gloucestershire construction_green apprenticeship graduate school leaver 41201 - Construction of commercial buildings,castellum consortium,seed,,,['construction_green'],"['apprenticeship', 'school_leaver', 'graduate']","['technician', 'field_ops', 'engineer_ops']",1,3,0
GLC057,Ceres Estates Limited,Cheltenham,GL53,business_professional,apprenticeship|school_leaver|graduate,admin|finance|project_coord,large,1,medium,https://find-and-update.company-information.service.gov.uk/company/00627176,Companies House–listed employer with registered office in Cheltenham (accounts category: GROUP). Nature of business (SIC): 68100 - Buying and selling of own real estate. Leaver routes vary — check careers pages and Find an Apprenticeship.,Ceres Estates Limited Cheltenham Gloucestershire business_professional apprenticeship graduate school leaver 68100 - Buying and selling of own real estate,ceres estates,seed,,,['business_professional'],"['apprenticeship', 'school_leaver', 'graduate']","['admin', 'finance', 'project_coord']",1,3,0
GLC058,Cheltenham Borough Homes Limited,Cheltenham,GL50,business_professional,apprenticeship|school_leaver|graduate,admin|finance|project_coord,large,1,medium,https://find-and-update.company-information.service.gov.uk/company/04587658,Companies House–listed employer with registered office in Cheltenham (accounts category: GROUP). Nature of business (SIC): 82990 - Other business support service activities n.e.c.. Leaver routes vary — check careers pages and Find an Apprenticeship.,Cheltenham Borough Homes Limited Cheltenham Gloucestershire business_professional apprenticeship graduate school leaver 82990 - Other business support service activities n.e.c.,cheltenham borough homes,seed,,,['business_professional'],"['apprenticeship', 'school_leaver', 'graduate']","['admin', 'finance', 'project_coord']",1,3,0
GLC059,Cheltenham Lido Limited,Cheltenham,GL53,agri_tech_food|creative_events,apprenticeship|school_leaver|graduate,field_ops|technician,large,1,medium,https://find-and-update.company-information.service.gov.uk/company/03128079,Companies House–listed employer with registered office in Cheltenham (accounts category: GROUP). Nature of business (SIC): 91030 - Operation of historical sites and buildings and similar visitor attractions. Leaver routes vary — check careers pages and Find an Apprenticeship.,Cheltenham Lido Limited Cheltenham Gloucestershire agri_tech_food creative_events apprenticeship graduate school leaver 91030 - Operation of historical sites and buildings and similar visitor attractions,cheltenham lido,seed,,,"['agri_tech_food', 'creative_events']","['apprenticeship', 'school_leaver', 'graduate']","['field_ops', 'technician']",2,3,0
GLC060,Chipping Campden School,Chipping Campden,GL55,education_training,apprenticeship|school_leaver|graduate,teaching_support|admin,large,1,medium,https://find-and-update.company-information.service.gov.uk/company/07680770,Companies House–listed employer with registered office in Chipping Campden (accounts category: GROUP). Nature of business (SIC): 85310 - General secondary education. Leaver routes vary — check careers pages and Find an Apprenticeship.,Chipping Campden School Chipping Campden Gloucestershire education_training apprenticeship graduate school leaver 85310 - General secondary education,chipping campden school,seed,,,['education_training'],"['apprenticeship', 'school_leaver', 'graduate']","['teaching_support', 'admin']",1,3,0
GLC061,Cleeve School,Cheltenham,GL52,education_training,apprenticeship|school_leaver|graduate,teaching_support|admin,large,1,medium,https://find-and-update.company-information.service.gov.uk/company/07633215,Companies House–listed employer with registered office in Cheltenham (accounts category: GROUP). Nature of business (SIC): 85310 - General secondary education. Leaver routes vary — check careers pages and Find an Apprenticeship.,Cleeve School Cheltenham Gloucestershire education_training apprenticeship graduate school leaver 85310 - General secondary education,cleeve school,seed,,,['education_training'],"['apprenticeship', 'school_leaver', 'graduate']","['teaching_support', 'admin']",1,3,0
GLC062,Commercial Corporate Services Limited,Cheltenham,GL53,business_professional,apprenticeship|school_leaver|graduate,admin|finance|project_coord,large,1,medium,https://find-and-update.company-information.service.gov.uk/company/07531759,Companies House–listed employer with registered office in Cheltenham (accounts category: GROUP). Nature of business (SIC): 82990 - Other business support service activities n.e.c.. Leaver routes vary — check careers pages and Find an Apprenticeship.,Commercial Corporate Services Limited Cheltenham Gloucestershire business_professional apprenticeship graduate school leaver 82990 - Other business support service activities n.e.c.,commercial corporate services,seed,,,['business_professional'],"['apprenticeship', 'school_leaver', 'graduate']","['admin', 'finance', 'project_coord']",1,3,0
GLC063,Corinium Education Trust,Cirencester,GL7,education_training,apprenticeship|school_leaver|graduate,teaching_support|admin,large,1,medium,https://find-and-update.company-information.service.gov.uk/company/07524811,Companies House–listed employer with registered office in Cirencester (accounts category: GROUP). Nature of business (SIC): 85100 - Pre-primary education. Leaver routes vary — check careers pages and Find an Apprenticeship.,Corinium Education Trust Cirencester Gloucestershire education_training apprenticeship graduate school leaver 85100 - Pre-primary education,corinium education trust,seed,,,['education_training'],"['apprenticeship', 'school_leaver', 'graduate']","['teaching_support', 'admin']",1,3,0
GLC064,Cotswold Lakes Trust,Cirencester,GL7,education_training|hospitality_tourism,apprenticeship|school_leaver|graduate,teaching_support|admin,large,1,medium,https://find-and-update.company-information.service.gov.uk/company/05504806,Companies House–listed employer with registered office in Cirencester (accounts category: GROUP). Nature of business (SIC): 85590 - Other education n.e.c.. Leaver routes vary — check careers pages and Find an Apprenticeship.,Cotswold Lakes Trust Cirencester Gloucestershire education_training hospitality_tourism apprenticeship graduate school leaver 85590 - Other education n.e.c.,cotswold lakes trust,seed,,,"['education_training', 'hospitality_tourism']","['apprenticeship', 'school_leaver', 'graduate']","['teaching_support', 'admin']",2,3,0
GLC065,Cripps Barn Group Limited,Cirencester,GL7,cyber_digital|hospitality_tourism,apprenticeship|school_leaver|graduate,software|cyber|analyst,large,1,medium,https://find-and-update.company-information.service.gov.uk/company/06521845,Companies House–listed employer with registered office in Cirencester (accounts category: GROUP). Nature of business (SIC): 56210 - Event catering activities. Leaver routes vary — check careers pages and Find an Apprenticeship.,Cripps Barn Group Limited Cirencester Gloucestershire cyber_digital hospitality_tourism apprenticeship graduate school leaver 56210 - Event catering activities,cripps barn,seed,,,"['cyber_digital', 'hospitality_tourism']","['apprenticeship', 'school_leaver', 'graduate']","['software', 'cyber', 'analyst']",2,3,0
GLC066,Cullen Group Limited,Dursley,GL11,business_professional,apprenticeship|school_leaver|graduate,admin|finance|project_coord,large,1,medium,https://find-and-update.company-information.service.gov.uk/company/03483672,Companies House–listed employer with registered office in Dursley (accounts category: GROUP). Nature of business (SIC): 96090 - Other service activities n.e.c.. Leaver routes vary — check careers pages and Find an Apprenticeship.,Cullen Group Limited Dursley Gloucestershire business_professional apprenticeship graduate school leaver 96090 - Other service activities n.e.c.,cullen,seed,,,['business_professional'],"['apprenticeship', 'school_leaver', 'graduate']","['admin', 'finance', 'project_coord']",1,3,0
GLC067,Dairy Partners Limited,Stonehouse,GL10,agri_tech_food,apprenticeship|school_leaver|graduate,field_ops|technician,large,1,medium,https://find-and-update.company-information.service.gov.uk/company/02900999,Companies House–listed employer with registered office in Stonehouse (accounts category: GROUP). Nature of business (SIC): 10512 - Butter and cheese production. Leaver routes vary — check careers pages and Find an Apprenticeship.,Dairy Partners Limited Stonehouse Gloucestershire agri_tech_food apprenticeship graduate school leaver 10512 - Butter and cheese production,dairy partners,seed,,,['agri_tech_food'],"['apprenticeship', 'school_leaver', 'graduate']","['field_ops', 'technician']",1,3,0
